"configuration","problem","model","data_file","status","time","objectiveBound","peakDepth","eliminatedLinearConstraints","flatIntVars","propagations","intVars","method","flatBoolConstraints","nodes","objective","restarts","evaluatedReifiedConstraints","flatTime","optTime","initTime","flatIntConstraints","randomSeed","nSolutions","failures","paths","solver_objective","variables","run","propagators","eliminatedImplications","baseMem","trailMem","openNodes","evaluatedHalfReifiedConstraints","solveTime","peakMem","boolVariables","flatBoolVars","nogoods","backjumps"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-04.dzn","OPTIMAL_SOLUTION","1.4701142418198287","1442","","610","2888","","","minimize","","1","1442","","1150","0.931042","","","5021","","2","","0","1442","","makespan_reverse-cp2025","","","","","","2124","1.1194","","","920","",""
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-04.dzn","OPTIMAL_SOLUTION","1.3177906170021743","1442","","","520","24505","","minimize","1210","","1442","","378","0.323014","","","1089","","1","30","0","1442","","makespan_reverse-cp2025","","484","","","","378","0.297548","","62","1102","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-04.dzn","OPTIMAL_SOLUTION","0.9284251590725034","","113","","524","454420","529","minimize","1870","1559","1442","3","1456","0.397844","0.069","0.113","1888","-329342274","1","499","0","1442","11073","makespan_reverse-cp2025","2871","242","0.0","2.11","","146","0.069","0.0","10542","2190","499","934"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t035-03.dzn","SATISFIED","302.1688247648999","6929","","","5138","9951479","","minimize","15125","","7026","","4725","1.94305","","","10376","","1","10367","0","7026","","makespan_reverse-cp2025","","6050","","","","4725","20.978","","3861","12644","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-03.dzn","OPTIMAL_SOLUTION","1.0079776791390032","1579","","","345","4142","","minimize","605","","1579","","189","0.267422","","","740","","1","0","0","1579","","makespan_reverse-cp2025","","242","","","","189","0.100797","","80","614","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-04.dzn","OPTIMAL_SOLUTION","1.6120700819883496","1539","","","676","28081","","minimize","1815","","1539","","567","0.399362","","","1400","","2","45","0","1539","","makespan_reverse-cp2025","","726","","","","567","0.279249","","231","1566","",""
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-04.dzn","OPTIMAL_SOLUTION","4.27496483316645","2696","","","1698","9468","","minimize","4840","","2696","","1512","0.688016","","","3458","","1","0","0","2696","","makespan_reverse-cp2025","","1936","","","","1512","0.761476","","40","4080","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t021-03.dzn","UNKNOWN","302.46094046812505","","","","2417","","","minimize","16989","","","","21416","1.84189","","","22863","","0","","0","","","makespan_reverse-cp2025","","1331","","","","764","","","","25033","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-04.dzn","OPTIMAL_SOLUTION","1.56508933682926","","215","","968","322417","974","minimize","4430","378","2204","2","4292","0.599223","0.042","0.416","4999","-1476635121","1","130","0","2204","12564","makespan_reverse-cp2025","8388","484","0.0","2.11","","279","0.042","0.0","11588","5677","130","27"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-04.dzn","SATISFIED","301.12093103909865","3656","","","1798","1425164","","minimize","4840","","3846","","1512","0.770773","","","3665","","1","2150","0","3846","","makespan_reverse-cp2025","","1936","","","","1512","1.78031","","770","4174","",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-04.dzn","OPTIMAL_SOLUTION","5.430869040079415","","419","","1795","16264765","1806","minimize","10630","7646","3535","2","12124","1.24358","1.822","1.275","13246","-1465292324","2","5357","0","3535","42055","makespan_reverse-cp2025","23548","968","0.0","4.75","","556","1.828","0.0","40247","14778","5357","1457"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-06.dzn","OPTIMAL_SOLUTION","0.9208613252267241","","114","","536","29834","540","minimize","2049","205","1605","1","1814","0.421092","0.01","0.135","2273","-1811850533","1","91","0","1605","11776","makespan_reverse-cp2025","3612","242","0.0","1.41","","143","0.01","0.0","11234","2553","91","0"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-03.dzn","OPTIMAL_SOLUTION","2.4250339788850397","2667","","","1186","","","minimize","5890","106","2667","","6426","0.766574","","0.34","6922","","1","44","0","2667","1345","makespan_reverse-cp2025","5414","605","","","","","0.48","164.0","","7809","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-04.dzn","OPTIMAL_SOLUTION","1.5526073849759996","","216","","968","317296","974","minimize","4430","372","2204","2","4292","0.597646","0.042","0.405","4999","-1544447465","1","132","0","2204","12662","makespan_reverse-cp2025","8388","484","0.0","2.11","","279","0.043","0.0","11686","5677","132","12"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-04.dzn","OPTIMAL_SOLUTION","0.7033483099658042","","57","","323","15287","327","minimize","899","97","1342","1","656","0.295626","0.01","0.085","997","-1166683443","1","37","0","1342","4380","makespan_reverse-cp2025","1397","121","0.0","0.63","","74","0.011","0.0","4051","1073","37","3"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t050-01.dzn","UNKNOWN","308.24973540287465","","","","7817","","","minimize","24200","","","","7560","2.70916","","","15720","","0","","0","","","makespan_reverse-cp2025","","9680","","","","7560","","","","19910","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t040-02.dzn","SATISFIED","308.10815175506286","8032","","","6127","","","minimize","79180","92250","9175","","126155","7.78216","","6.72","127142","","23","42354","0","9175","6300","makespan_reverse-cp2025","73400","3630","","","","","236.16","2450.0","","133593","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-03.dzn","OPTIMAL_SOLUTION","1.9994436278939247","","161","","819","4468630","824","minimize","3201","6177","2721","6","2976","0.553537","0.61","0.351","3697","1193095460","1","2132","0","2721","21119","makespan_reverse-cp2025","5904","363","0.0","4.75","","220","0.611","0.0","20293","4105","2132","3837"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-05.dzn","OPTIMAL_SOLUTION","0.9138801980298012","1454","","","294","1149","","minimize","605","","1454","","189","0.252985","","","631","","1","0","0","1454","","makespan_reverse-cp2025","","242","","","","189","0.112941","","5","576","",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-02.dzn","OPTIMAL_SOLUTION","1.2302587751764804","1123","","610","2398","","","minimize","","0","1123","","948","0.738133","","","4370","","3","","0","1123","","makespan_reverse-cp2025","","","","","","1626","0.8738","","","833","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-03.dzn","OPTIMAL_SOLUTION","3.1283854101784527","","268","","1203","11318025","1210","minimize","5890","6293","2667","8","6070","0.819547","0.935","0.673","6939","-2045214631","1","4973","0","2667","26230","makespan_reverse-cp2025","11806","605","0.0","0.94","","356","0.936","0.0","25018","7809","4973","1780"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-01.dzn","OPTIMAL_SOLUTION","0.4953488518949598","350","","","17","0","","minimize","","","350","","","0.170303","","","44","","1","0","0","350","","makespan_reverse-cp2025","","","","","","","0.023162","","0","14","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-01.dzn","OPTIMAL_SOLUTION","2.540900044841692","2863","","","1176","","","minimize","5804","583","2863","","6250","0.737423","","0.28","6725","","1","275","0","2863","1319","makespan_reverse-cp2025","5290","605","","","","","0.74","127.0","","7617","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-03.dzn","OPTIMAL_SOLUTION","149.71986641688272","","834","","1203","73527035","1210","minimize","5890","176077","2667","270","6070","0.81917","146.981","0.661","6939","-1613755183","229","11308","0","2667","1666320","makespan_reverse-cp2025","11806","605","0.0","7.12","","356","147.0","0.0","1665108","7809","11308","80326"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-02.dzn","OPTIMAL_SOLUTION","0.8630321030505002","","109","","496","172387","502","minimize","1807","318","1106","1","1330","0.373658","0.031","0.117","1709","1901831524","1","171","0","1106","7955","makespan_reverse-cp2025","2570","242","0.0","1.41","","148","0.031","0.0","7451","2046","171","40"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t035-03.dzn","SATISFIED","304.3456425180193","","","","5167","","","minimize","57970","","7026","","87390","6.07177","","","90006","","1","","0","","","makespan_reverse-cp2025","","3025","","","","1716","","","","95325","",""
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t030-02.dzn","OPTIMAL_SOLUTION","27.802258014911786","6259","","","4130","1141308","","minimize","12100","","6259","","3780","1.50658","","","8340","","7","80","0","6259","","makespan_reverse-cp2025","","4840","","","","3780","4.66487","","321","10128","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-05.dzn","OPTIMAL_SOLUTION","1.8492482888977975","2899","","","995","","","minimize","4461","74","2899","","4642","0.653655","","0.23","5133","","1","29","0","2899","1158","makespan_reverse-cp2025","4217","484","","","","","0.27","105.0","","5788","",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-04.dzn","OPTIMAL_SOLUTION","0.4950421650428325","","2","","32","139","37","minimize","","2","505","1","","0.198757","0.005","0.026","67","-804309331","1","0","0","505","28418","makespan_reverse-cp2025","56","","0.0","0.05","","","0.005","0.0","28379","28","0","0"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-03.dzn","OPTIMAL_SOLUTION","0.7074353208299726","1579","","","338","","","minimize","959","595","1579","","847","0.273898","","0.04","1154","","1","295","0","1579","442","makespan_reverse-cp2025","1160","121","","","","","0.06","21.0","","1204","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-02.dzn","OPTIMAL_SOLUTION","1.215193338925019","","158","","722","91402","727","minimize","3130","439","1654","1","2834","0.514663","0.017","0.258","3352","-695235352","1","55","0","1654","7961","makespan_reverse-cp2025","5513","363","0.0","0.28","","211","0.018","0.0","7232","3872","55","256"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-04.dzn","OPTIMAL_SOLUTION","9.033006261102855","3097","","1830","11736","","","minimize","","17","3097","","3092","3.2819","","","19927","","2","","0","3097","","makespan_reverse-cp2025","","","","","13","9437","8.4494","","","2555","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t040-02.dzn","UNKNOWN","308.0112983779982","","","","6174","","","minimize","79180","","","","124100","7.83818","","","127189","","0","","0","","","makespan_reverse-cp2025","","3630","","","","2055","","","","133593","",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-02.dzn","UNKNOWN","302.21486621000804","","","","1810","","","minimize","11447","","","","13758","1.3076","","","14911","","0","","0","","","makespan_reverse-cp2025","","968","","","","559","","","","16429","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-02.dzn","SATISFIED","303.59935379889794","","","","3185","","","minimize","26124","","5349","","35118","2.62739","","","36860","","2","","0","","","makespan_reverse-cp2025","","1815","","","","1035","","","","39954","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-02.dzn","SATISFIED","302.2314472091384","","","","1810","","","minimize","11447","","3940","","13758","1.39174","","","14911","","4","","0","","","makespan_reverse-cp2025","","968","","","","559","","","","16429","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t040-03.dzn","UNKNOWN","308.1248919060454","","","","6158","","","minimize","77300","","","","120340","7.71937","","","123394","","0","","0","","","makespan_reverse-cp2025","","3630","","","","2056","","","","129824","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t020-03.dzn","SATISFIED","301.3347140138503","4258","","","2180","129651099","","minimize","6050","","4823","","1890","0.88996","","","4431","","1","175368","0","4823","","makespan_reverse-cp2025","","2420","","","","1890","105.557","","3444","5162","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t050-03.dzn","OPTIMAL_SOLUTION","65.02179686003365","10078","","","7833","3037919","","minimize","24200","","10078","","7560","2.84934","","","15756","","1","10086","0","10078","","makespan_reverse-cp2025","","9680","","","","7560","9.12628","","4896","19920","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-03.dzn","SATISFIED","302.42623080778867","","","","2002","","","minimize","13569","","4102","","16860","1.48361","","","18087","","1","","0","","","makespan_reverse-cp2025","","1089","","","","627","","","","19836","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-04.dzn","OPTIMAL_SOLUTION","1.0544610188808292","","159","","680","77061","687","minimize","2843","380","1539","2","2260","0.471746","0.023","0.178","2692","286986788","2","46","0","1539","11722","makespan_reverse-cp2025","4295","363","0.0","3.16","","211","0.023","0.0","11033","3266","46","18"
