"configuration","problem","model","data_file","time","run","objective","v_makespan","v_end_sum"
"cpsat_fixed_standard_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t016-02.dzn","3.821","sat_appear-cp2025","","3262","32041"
"chuffed_fixed_standard_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t009-03.dzn","0.825","sat_appear-cp2025","","2100","15863"
"cpsat_fixed_standard_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t014-01.dzn","3.571","sat_appear-cp2025","","2863","24581"
"cpsat_fixed_standard_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t013-02.dzn","2.967","sat_appear-cp2025","","2462","18568"
"chuffed_fixed_standard_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t016-04.dzn","1.97","sat_appear-cp2025","","3097","30223"
"cpotimizer_free_fixedorder_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t016-02.dzn","2.223","sat_appear-cp2025","","4666","49913"
"chuffed_fixed_fixedorder_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t021-01.dzn","5.424","sat_appear-cp2025","","4222","50451"
"gurobi_free_fixedorder_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t020-01.dzn","110.499","sat_appear-cp2025","","5427","48235"
"cpsat_fixed_fixedorder_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t008-01.dzn","0.391","sat_appear-cp2025","","1609","7170"
"cpsat_fixed_fixedorder_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t017-03.dzn","4.108","sat_appear-cp2025","","2613","26220"
"chuffed_fixed_fixedorderrestart_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t017-04.dzn","3.303","sat_appear-cp2025","","3576","37833"
"chuffed_fixed_fixedorderrestart_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t011-01.dzn","1.153","sat_appear-cp2025","","2215","18139"
"chuffed_fixed_priority_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t016-04.dzn","2.448","sat_appear-cp2025","","3097","30223"
"cpotimizer_free_fixedorder_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t012-04.dzn","0.77","sat_appear-cp2025","","3106","27514"
"chuffed_fixed_priority_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t016-05.dzn","2.983","sat_appear-cp2025","","3013","29533"
"chuffed_fixed_priorityrestart_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t006-02.dzn","0.6","sat_appear-cp2025","","1106","3091"
"chuffed_fixed_standardrestart_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t015-04.dzn","2.327","sat_appear-cp2025","","3101","35058"
"cpotimizer_free_fixedorder_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t004-05.dzn","0.28","sat_appear-cp2025","","672","1994"
"cpsat_fixed_fixedorder_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t030-01.dzn","22.548","sat_appear-cp2025","","6117","108522"
"cpsat_fixed_standard_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t018-03.dzn","8.362","sat_appear-cp2025","","3196","41871"
"chuffed_fixed_fixedorder_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t012-03.dzn","1.36","sat_appear-cp2025","","2387","17929"
"chuffed_fixed_priorityrestart_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t010-05.dzn","1.155","sat_appear-cp2025","","2151","12201"
"chuffed_free_priority_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t017-06.dzn","2.872","sat_appear-cp2025","","3389","30880"
"chuffed_fixed_standardrestart_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t018-02.dzn","3.334","sat_appear-cp2025","","3266","40830"
"chuffed_fixed_priority_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t008-05.dzn","0.582","sat_appear-cp2025","","1581","5002"
"chuffed_fixed_fixedorder_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t007-01.dzn","0.383","sat_appear-cp2025","","1590","8137"
"chuffed_fixed_priority_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t021-01.dzn","4.294","sat_appear-cp2025","","4222","50451"
"chuffed_fixed_priorityrestart_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t008-05.dzn","0.5","sat_appear-cp2025","","1581","5002"
"cpsat_free_fixedorder_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t010-06.dzn","2.3","sat_appear-cp2025","","2036","10590"
"cpsat_fixed_standard_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t040-02.dzn","42.221","sat_appear-cp2025","","8032","169711"
"cpotimizer_free_fixedorder_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t014-04.dzn","1.89","sat_appear-cp2025","","2856","25669"
"chuffed_fixed_fixedorder_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t018-01.dzn","2.932","sat_appear-cp2025","","3516","37923"
"cpsat_free_fixedorder_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t006-03.dzn","0.659","sat_appear-cp2025","","1325","5068"
"chuffed_fixed_fixedorder_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t017-06.dzn","2.536","sat_appear-cp2025","","3389","30880"
"cpsat_fixed_standard_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t017-03.dzn","7.702","sat_appear-cp2025","","2613","26220"
"cpsat_free_fixedorder_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t007-02.dzn","1.937","sat_appear-cp2025","","1480","6647"
"cpsat_free_fixedorder_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t011-01.dzn","1.936","sat_appear-cp2025","","2222","20159"
"cpsat_free_fixedorder_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t019-04.dzn","6.276","sat_appear-cp2025","","3828","44849"
"chuffed_fixed_fixedorderrestart_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t040-03.dzn","26.474","sat_appear-cp2025","","7804","186488"
"cpsat_fixed_standard_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t010-03.dzn","1.757","sat_appear-cp2025","","2149","10738"
"chuffed_free_priority_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t015-01.dzn","2.193","sat_appear-cp2025","","2556","18101"
"chuffed_fixed_standardrestart_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t025-03.dzn","6.57","sat_appear-cp2025","","5161","73379"
"cpsat_fixed_standard_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t015-05.dzn","2.588","sat_appear-cp2025","","2938","19259"
"chuffed_fixed_standardrestart_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t013-05.dzn","1.308","sat_appear-cp2025","","2541","17737"
"gurobi_free_fixedorder_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t012-01.dzn","2.922","sat_appear-cp2025","","2584","23582"
"chuffed_fixed_priorityrestart_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t012-05.dzn","0.861","sat_appear-cp2025","","2131","12868"
"chuffed_free_priority_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t006-06.dzn","0.391","sat_appear-cp2025","","1213","3891"
"chuffed_fixed_priority_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t019-03.dzn","3.549","sat_appear-cp2025","","3917","46011"
"chuffed_fixed_priority_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t009-02.dzn","0.928","sat_appear-cp2025","","1654","9209"
"chuffed_fixed_standardrestart_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t002-04.dzn","0.228","sat_appear-cp2025","","505","684"
"chuffed_fixed_standardrestart_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t009-04.dzn","0.965","sat_appear-cp2025","","1772","8366"
"chuffed_fixed_priority_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t017-02.dzn","1.859","sat_appear-cp2025","","3498","37958"
"chuffed_fixed_standard_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t006-01.dzn","1.676","sat_appear-cp2025","","1108","3528"
"cpotimizer_free_fixedorder_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t016-06.dzn","2.545","sat_appear-cp2025","","4040","48894"
"chuffed_fixed_priorityrestart_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t015-01.dzn","1.819","sat_appear-cp2025","","2556","18101"
"cpsat_free_fixedorder_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t008-01.dzn","0.398","sat_appear-cp2025","","1609","7170"
"chuffed_fixed_standard_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t002-02.dzn","0.238","sat_appear-cp2025","","557","949"
"gurobi_free_fixedorder_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t015-05.dzn","3.915","sat_appear-cp2025","","2938","24605"
"gurobi_free_fixedorder_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t015-02.dzn","5.811","sat_appear-cp2025","","4439","30854"
"cpsat_free_fixedorder_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t040-03.dzn","73.81","sat_appear-cp2025","","12292","203143"
"cpsat_fixed_fixedorder_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t016-03.dzn","4.589","sat_appear-cp2025","","3244","34455"
"chuffed_fixed_fixedorderrestart_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t030-01.dzn","12.525","sat_appear-cp2025","","6117","108522"
"chuffed_fixed_standard_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t003-03.dzn","1.642","sat_appear-cp2025","","609","1313"
"cpsat_fixed_fixedorder_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t007-01.dzn","0.597","sat_appear-cp2025","","1590","8137"
"chuffed_fixed_priorityrestart_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t015-02.dzn","1.832","sat_appear-cp2025","","2944","27633"
"chuffed_fixed_fixedorderrestart_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t020-02.dzn","4.134","sat_appear-cp2025","","4212","58085"
"chuffed_fixed_fixedorder_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t013-06.dzn","1.238","sat_appear-cp2025","","2690","22129"
"chuffed_fixed_priority_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t040-01.dzn","24.987","sat_appear-cp2025","","8024","180259"
"chuffed_fixed_fixedorderrestart_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t005-04.dzn","0.367","sat_appear-cp2025","","1102","3996"
"chuffed_fixed_priorityrestart_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t008-04.dzn","0.586","sat_appear-cp2025","","1442","5474"
"cpsat_fixed_standard_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t012-04.dzn","1.91","sat_appear-cp2025","","2445","16970"
"chuffed_fixed_priorityrestart_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t021-02.dzn","3.93","sat_appear-cp2025","","4089","47982"
"chuffed_fixed_standard_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t025-03.dzn","6.432","sat_appear-cp2025","","5161","73379"
"chuffed_fixed_priority_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t013-03.dzn","1.22","sat_appear-cp2025","","2721","21100"
"gurobi_free_fixedorder_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t015-04.dzn","3.031","sat_appear-cp2025","","4508","45426"
"chuffed_fixed_standardrestart_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t022-01.dzn","5.845","sat_appear-cp2025","","4426","55045"
"cpotimizer_free_fixedorder_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t015-06.dzn","1.72","sat_appear-cp2025","","2958","29277"
"cpsat_fixed_standard_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t012-01.dzn","1.921","sat_appear-cp2025","","2275","15238"
"chuffed_fixed_priorityrestart_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t012-06.dzn","1.093","sat_appear-cp2025","","2322","16044"
"cpsat_fixed_standard_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t006-05.dzn","0.899","sat_appear-cp2025","","1354","4379"
"chuffed_fixed_priority_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t012-03.dzn","1.239","sat_appear-cp2025","","2387","17929"
"cpsat_free_fixedorder_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t021-02.dzn","8.735","sat_appear-cp2025","","4089","48008"
"cpotimizer_free_fixedorder_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t017-06.dzn","2.557","sat_appear-cp2025","","3573","41914"
"chuffed_fixed_fixedorder_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t016-05.dzn","3.399","sat_appear-cp2025","","3013","29533"
"chuffed_fixed_fixedorderrestart_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t007-04.dzn","0.864","sat_appear-cp2025","","1561","6780"
"chuffed_fixed_priority_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t008-02.dzn","0.627","sat_appear-cp2025","","1647","8084"
"chuffed_fixed_standardrestart_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t017-06.dzn","2.292","sat_appear-cp2025","","3389","30895"
"chuffed_fixed_standardrestart_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t006-03.dzn","0.396","sat_appear-cp2025","","1325","5068"
"cpsat_fixed_standard_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t016-06.dzn","4.451","sat_appear-cp2025","","2932","28674"
"chuffed_fixed_priorityrestart_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t006-02.dzn","0.524","sat_appear-cp2025","","1106","3091"
"chuffed_fixed_standard_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t007-03.dzn","0.39","sat_appear-cp2025","","1579","5787"
"chuffed_fixed_priority_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t017-05.dzn","4.051","sat_appear-cp2025","","3307","41503"
"gurobi_free_fixedorder_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t018-05.dzn","8.816","sat_appear-cp2025","","4303","43149"
"chuffed_fixed_fixedorder_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t011-03.dzn","0.965","sat_appear-cp2025","","2193","12946"
"chuffed_fixed_priorityrestart_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t009-05.dzn","0.996","sat_appear-cp2025","","1657","6366"
"chuffed_fixed_fixedorderrestart_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t010-02.dzn","0.724","sat_appear-cp2025","","2114","13887"
"chuffed_fixed_priorityrestart_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t019-01.dzn","3.239","sat_appear-cp2025","","3661","39170"
"cpsat_fixed_standard_col4","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t020-02.dzn","8.311","sat_appear-cp2025","","4212","58147"
"gurobi_free_fixedorder_col2","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t008-01.dzn","0.538","sat_appear-cp2025","","1731","11789"
"chuffed_fixed_standard_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t008-06.dzn","0.632","sat_appear-cp2025","","1605","7152"
"chuffed_fixed_standard_col0","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t004-04.dzn","0.577","sat_appear-cp2025","","680","1905"
"cpsat_fixed_standard_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t019-06.dzn","64.595","sat_appear-cp2025","","3811","41451"
"cpsat_fixed_standard_col1","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t019-05.dzn","36.571","sat_appear-cp2025","","4118","55850"
"cpsat_fixed_standard_col3","appear-cp2025","../models/solve_sat.mzn:../models/pddl-print.mzn","appear-cp2025/appear-t019-02.dzn","12.315","sat_appear-cp2025","","3896","51711"
