"configuration","problem","model","data_file","status","time","method","solver_objective","boolVariables","flatBoolConstraints","optTime","variables","evaluatedReifiedConstraints","run","initTime","trailMem","paths","restarts","peakMem","objective","intVars","flatBoolVars","eliminatedLinearConstraints","nodes","flatIntConstraints","nSolutions","evaluatedHalfReifiedConstraints","peakDepth","solveTime","backjumps","openNodes","nogoods","propagators","objectiveBound","baseMem","eliminatedImplications","flatTime","flatIntVars","propagations","failures","randomSeed"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-04.dzn","OPTIMAL_SOLUTION","3.028490037890151","minimize","1442","","3049","","1265","3962","makespan_reverse-cp2025_big","0.18","","0","","76.0","1442","","4862","","3924","5081","2","","","1.59","","","","4129","1442","","242","0.655352","899","","1840",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-03.dzn","SATISFIED","302.5277962330729","minimize","","","12496","","","19282","makespan_reverse-cp2025_big","","","0","","","3944","","21727","","","22090","1","360","","","","","","","","","605","1.77512","2105","","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-06.dzn","SATISFIED","303.3389914040454","minimize","","","21051","","","31824","makespan_reverse-cp2025_big","","","0","","","5834","","35437","","","34795","1","630","","","","","","","","","1089","2.63648","2807","","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t021-03.dzn","UNKNOWN","301.94026725692675","minimize","","","6655","","","2079","makespan_reverse-cp2025_big","","","0","","","","","6226","","","6392","0","2079","","","","","","","","","2662","1.28816","3104","","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-06.dzn","OPTIMAL_SOLUTION","6.029640908818692","minimize","2036","814","2420","","","756","makespan_reverse-cp2025_big","","","0","","","2036","","2652","","","3450","1","756","","0.904573","","","","","2036","","968","0.746765","1642","213368","1043",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-02.dzn","OPTIMAL_SOLUTION","0.46072225784882903","minimize","334","","","","","42","makespan_reverse-cp2025_big","","","0","","","334","","20","","0","45","1","49","","0.1814","","","","","334","","","0.180555","46","","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-01.dzn","UNKNOWN","304.4653075039387","minimize","","","34823","","","52516","makespan_reverse-cp2025_big","","","0","","","","","57767","","","55434","0","1036","","","","","","","","","1815","3.8039","3739","","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-05.dzn","OPTIMAL_SOLUTION","0.4744669198989868","minimize","328","25017","2","0.004","25054","4","makespan_reverse-cp2025_big","0.023","0.05","0","1","0.0","328","35","30","","3","73","1","","3","0.004","0","","0","67","","0.0","","0.188015","33","203","0","1635962204"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-02.dzn","OPTIMAL_SOLUTION","0.4844616688787937","minimize","557","28433","3","0.001","28471","6","makespan_reverse-cp2025_big","0.026","0.12","0","1","0.0","557","36","37","","5","73","1","3","5","0.001","0","","0","62","","0.0","","0.191355","32","157","0","-97189898"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-03.dzn","OPTIMAL_SOLUTION","0.5025499190669507","minimize","295","0","","","","","makespan_reverse-cp2025_big","","","0","","","295","","14","","","44","1","","","0.021038","","","","","295","","","0.172942","17","1","0",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-02.dzn","SATISFIED","304.91535541415215","minimize","","","34928","","","52726","makespan_reverse-cp2025_big","","","0","","","6563","","58032","","","55772","1","1035","","","","","","","","","1815","3.91908","3789","","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-04.dzn","SATISFIED","303.56856749998406","minimize","","","17822","","","26508","makespan_reverse-cp2025_big","","","0","","","4246","","29789","","","29338","2","559","","","","","","","","","968","2.25904","2592","","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-06.dzn","OPTIMAL_SOLUTION","1.0123268750030547","minimize","683","327","1210","","","378","makespan_reverse-cp2025_big","","","0","","","683","","1054","","","970","1","378","","0.171263","","","","","683","","484","0.300602","462","10475","179",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t021-03.dzn","OPTIMAL_SOLUTION","19.653497555991635","minimize","4234","1919","6655","","","2079","makespan_reverse-cp2025_big","","","0","","","4234","","6226","","","6392","1","2079","","6.06091","","","","","4234","","2662","1.29297","3104","1565539","4898",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t045-03.dzn","UNKNOWN","309.9451092418749","minimize","","","97549","","","155128","makespan_reverse-cp2025_big","","","0","","","","","166065","","","158351","0","2396","","","","","","","","","4235","10.1499","7025","","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-02.dzn","SATISFIED","303.30111090792343","minimize","5270","","20937","","3471","32226","makespan_reverse-cp2025_big","1.77","","0","","669.0","5270","","35209","","28093","34518","2","","","29.97","","","","21961","3896","","1089","2.61651","2758","","13431",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-06.dzn","SATISFIED","302.2499216259457","minimize","3495","","8582","","2338","12884","makespan_reverse-cp2025_big","0.74","","0","","330.0","3495","","14588","","535502","14901","10","","","298.62","","","","10421","2707","","484","1.37475","1691","","236058",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t040-03.dzn","UNKNOWN","307.90977967507206","minimize","","","77300","","","120340","makespan_reverse-cp2025_big","","","0","","","","","129824","","","123394","0","2056","","","","","","","","","3630","7.65869","6158","","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t040-01.dzn","OPTIMAL_SOLUTION","41.046061001950875","minimize","8024","","79930","","6377","127655","makespan_reverse-cp2025_big","6.86","","0","","2453.0","8024","","135131","","8517","128738","1","","","18.07","","","","74284","8024","","3630","7.71003","6171","","3923",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-04.dzn","OPTIMAL_SOLUTION","0.7102985640522093","minimize","0","","","","","383","makespan_reverse-cp2025_big","","","0","","","205","","373","305","0","1812","1","530","","0.4028","","","","","0","","","0.352572","914","","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-04.dzn","SATISFIED","303.433367457008","minimize","6007","","21152","","3387","32655","makespan_reverse-cp2025_big","1.83","","0","","727.0","6007","","35596","","76478","34842","14","","","153.29","","","","22029","3828","","1089","2.59265","2716","","34734",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-05.dzn","OPTIMAL_SOLUTION","2.3634824219625443","minimize","1099","","2678","","1114","3208","makespan_reverse-cp2025_big","0.15","","0","","63.0","1099","","4028","","3281","4166","1","","","1.16","","","","3514","1099","","242","0.541053","819","","1554",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-01.dzn","SATISFIED","301.7128227739595","minimize","5303","2092","3630","","","1134","makespan_reverse-cp2025_big","","","0","","","5303","","3846","","","4726","1","1134","","192.024","","","","","3831","","1452","0.979841","2268","68552661","411101",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-04.dzn","SATISFIED","303.1471068088431","minimize","3623","","18932","","3308","29286","makespan_reverse-cp2025_big","1.64","","0","","639.0","3623","","32038","","108206","31619","46","","","112.42","","","","20239","3535","","968","2.40392","2591","","48174",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-05.dzn","OPTIMAL_SOLUTION","0.5018288190476596","minimize","136","","778","","187","482","makespan_reverse-cp2025_big","0.01","","0","","4.0","136","","719","","1","486","1","","","0.01","","","","545","136","","121","0.206978","190","","4",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-03.dzn","OPTIMAL_SOLUTION","0.46817126288078725","minimize","295","","","","","42","makespan_reverse-cp2025_big","","","0","","","295","","20","","0","45","1","49","","0.183","","","","","295","","","0.182078","46","","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-02.dzn","OPTIMAL_SOLUTION","0.45285207708366215","minimize","334","10359","","0.001","10380","","makespan_reverse-cp2025_big","0.011","0.05","0","1","0.0","334","19","14","","1","36","1","","1","0.001","0","","0","31","","0.0","","0.181597","17","52","0","990377344"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-04.dzn","SATISFIED","301.70863257488236","minimize","","","3719","","","5154","makespan_reverse-cp2025_big","","","0","","","2631","","6336","","","6765","203","156","","","","","","","","","242","0.768305","1076","","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-05.dzn","SATISFIED","302.77454764884897","minimize","","","12768","","","19826","makespan_reverse-cp2025_big","","","0","","","4113","","22270","","","22633","1","359","","","","","","","","","605","1.81174","2105","","",""
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-06.dzn","OPTIMAL_SOLUTION","0.5491210061591119","minimize","988","0","","","","","makespan_reverse-cp2025_big","","","0","","","988","","68","","","212","1","","","0.027997","","","","","988","","","0.188893","84","0","0",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-03.dzn","OPTIMAL_SOLUTION","1.1754477720241994","minimize","609","7712","2302","0.016","8445","2320","makespan_reverse-cp2025_big","0.19","0.63","0","1","0.0","609","731","3194","","128","3179","1","140","127","0.016","0","","1","4993","","0.0","242","0.550008","716","27902","1","-352579711"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-02.dzn","SATISFIED","302.5319815161638","minimize","","","11312","","","16914","makespan_reverse-cp2025_big","","","0","","","3879","","19295","","","19596","5","352","","","","","","","","","605","1.64279","2045","","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-03.dzn","UNKNOWN","302.0172705890145","minimize","","","7456","","","10344","makespan_reverse-cp2025_big","","","0","","","","","12173","","","12315","0","275","","","","","","","","","484","1.2117","1552","","",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-05.dzn","SATISFIED","302.4421773441136","minimize","","","8780","","","12992","makespan_reverse-cp2025_big","","","0","","","3652","","15013","","","15398","3","289","","","","","","","","","484","1.39636","1762","","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-03.dzn","OPTIMAL_SOLUTION","2.0999068808741868","minimize","927","264","1210","","","378","makespan_reverse-cp2025_big","","","0","","","927","","1296","","","1672","1","378","","0.246525","","","","","927","","484","0.443942","785","65735","226",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t045-03.dzn","SATISFIED","309.9134095089976","minimize","","","97549","","","155128","makespan_reverse-cp2025_big","","","0","","","9300","","166065","","","158351","1","2396","","","","","","","","","4235","9.93567","7025","","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-02.dzn","SATISFIED","302.55507605103776","minimize","","","11312","","","16914","makespan_reverse-cp2025_big","","","0","","","3510","","19295","","","19596","7","352","","","","","","","","","605","1.65225","2045","","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t022-02.dzn","SATISFIED","303.8574031959288","minimize","","","28627","","","43550","makespan_reverse-cp2025_big","","","0","","","5121","","48015","","","46577","1","833","","","","","","","","","1452","3.25615","3306","","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-03.dzn","OPTIMAL_SOLUTION","19.375147887971252","minimize","5161","220323","36981","6.093","224152","56832","makespan_reverse-cp2025_big","5.356","24.03","0","8","0.0","5161","3827","62138","","6856","59878","1","1035","806","6.102","996","","5004","113060","","0.0","1815","4.20979","3789","46307874","5004","1680731526"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-05.dzn","OPTIMAL_SOLUTION","1.5051574050448835","minimize","2151","12023","4553","0.017","12996","4538","makespan_reverse-cp2025_big","0.354","1.41","0","1","0.0","2151","971","5911","","216","5239","1","275","216","0.018","0","","0","8905","","0.0","484","0.638113","965","25847","0","-581525555"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-06.dzn","OPTIMAL_SOLUTION","1.6876595169305801","minimize","1632","100","1210","","","378","makespan_reverse-cp2025_big","","","0","","","1632","","1138","","","1200","1","378","","0.326874","","","","","1632","","484","0.335704","573","52146","66",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t022-01.dzn","SATISFIED","304.0611072240863","minimize","","","29874","","","46044","makespan_reverse-cp2025_big","","","0","","","5928","","50508","","","49070","1","832","","","","","","","","","1452","3.47327","3306","","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-05.dzn","SATISFIED","300.8143539049197","minimize","1836","961","2420","","","756","makespan_reverse-cp2025_big","","","0","","","1836","","2606","","","3302","5","756","","83.7131","","","","","1657","","968","0.721989","1573","102557585","370566",""
